state	year	county	precinct	cd	g2012_REG_tv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	ld	g2012_STH_dv	g2012_STH_rv	g2012_STH_tv	ld2	g2012_STH_dv2	g2012_STH_rv2	g2012_STH_tv2	ld3	g2012_STH_dv3	g2012_STH_rv3	g2012_STH_tv3	ld4	g2012_STH_dv4	g2012_STH_rv4	g2012_STH_tv4	ld5	g2012_STH_dv5	g2012_STH_rv5	g2012_STH_tv5	ld6	g2012_STH_dv6	g2012_STH_rv6	g2012_STH_tv6	ld7	g2012_STH_dv7	g2012_STH_rv7	g2012_STH_tv7	ld8	g2012_STH_dv8	g2012_STH_rv8	g2012_STH_tv8	ld9	g2012_STH_dv9	g2012_STH_rv9	g2012_STH_tv9	ld10	g2012_STH_dv10	g2012_STH_rv10	g2012_STH_tv10	ld11	g2012_STH_dv11	g2012_STH_rv11	g2012_STH_tv11	ld12	g2012_STH_dv12	g2012_STH_rv12	g2012_STH_tv12	ld13	g2012_STH_dv13	g2012_STH_rv13	g2012_STH_tv13	sd	g2012_STS_dv	g2012_STS_rv	g2012_STS_tv	sd2	g2012_STS_dv2	g2012_STS_rv2	g2012_STS_tv2	sd3	g2012_STS_dv3	g2012_STS_rv3	g2012_STS_tv3	sd4	g2012_STS_dv4	g2012_STS_rv4	g2012_STS_tv4	sd5	g2012_STS_dv5	g2012_STS_rv5	g2012_STS_tv5	sd6	g2012_STS_dv6	g2012_STS_rv6	g2012_STS_tv6	sd7	g2012_STS_dv7	g2012_STS_rv7	g2012_STS_tv7	sd8	g2012_STS_dv8	g2012_STS_rv8	g2012_STS_tv8
"SC"	2012	"Anderson"	"Simpsonville"	3	2086	250	962	1213					973	248	1246	10		1053	1065																																																	4		1034	1051																												
"SC"	2012	"Anderson"	"Starr"	3	759	91	364	456					374	93	473	11	94	267	400	7		54	54																																													4		394	399																												
"SC"	2012	"Anderson"	"Three And Twenty"	3	1971	197	987	1184					1000	206	1225	6		616	618	10		441	445																																													3		1066	1069																												
"SC"	2012	"Anderson"	"Toney Creek"	3	498	59	227	286					222	64	293	7		259	260																																																	4		257	257																												
"SC"	2012	"Anderson"	"Town Creek"	3	1440	153	677	833					688	165	863	6		737	743																																																	3		724	732																												
"SC"	2012	"Anderson"	"Townville"	3	646	98	282	380					282	104	397	8		212	365																																																	3		315	323																												
"SC"	2012	"Anderson"	"Varennes"	3	1178	260	243	504					249	270	528	11	143	124	298	8		73	168																																													4		318	321																												
"SC"	2012	"Anderson"	"West Pelzer"	3	1616	163	677	840					692	158	865	10		529	529	9		223	226																																													4		751	760																												
"SC"	2012	"Anderson"	"West Savannah"	3	285	66	89	155					95	62	158	11	52	57	116	8		23	31																																													4		104	104																												
"SC"	2012	"Anderson"	"White Plains"	3	2562	312	1192	1505					1215	321	1566	6		1050	1060	10		253	254																																													3		1300	1311																												
"SC"	2012	"Anderson"	"Williamston"	3	2084	332	865	1197					879	325	1220	9		986	990																																																	4		986	996																												
"SC"	2012	"Anderson"	"Williamston Mill"	3	2489	277	960	1238					1004	253	1282	9		1076	1081																																																	4		1076	1082																												
"SC"	2012	"Anderson"	"WrightS School"	3	697	69	352	421					368	62	436	7		397	398																																																	4		392	394																												
"SC"	2012	"Bamberg"	"Absentee"	6	0	1143		1192					297	1008	1313	90	1070	234	1305																																																	40	1141		1145	39	36		36																								
"SC"	2012	"Bamberg"	"Colston"	6	176	75		81					81	41	122	90	51	68	119																																																	40	83		83																												
"SC"	2012	"Bamberg"	"East Denmark"	6	2141	967		996					169	904	1082	90	931	132	1063																																																	40	987		988																												
"SC"	2012	"Bamberg"	"Edisto"	6	330	122		148					133	77	213	90	89	118	207																																																	39	142		144																												
"SC"	2012	"Bamberg"	"Ehrhardt"	6	805	352		391					250	243	498	90	280	199	480																																																	40	386		387																												
"SC"	2012	"Bamberg"	"Emergency"	6	0	0		0					0	0	0	90	0	0	0																																																	40	0		0	39	0		0																								
"SC"	2012	"Bamberg"	"Failsafe"	6	0	27		27					9	22	31	90	23	7	30																																																	40	25		25	39	0		0																								
"SC"	2012	"Bamberg"	"Failsafe Provisional"	6	0	0		0					0	0	0	90	0	0	0																																																																																
"SC"	2012	"Bamberg"	"Govan"	6	172	93		99					24	81	107	90	85	19	104																																																	40	96		96																												
"SC"	2012	"Bamberg"	"HightowerS Mill"	6	94	52		57					20	42	63	90	46	16	62																																																	40	56		56																												
"SC"	2012	"Bamberg"	"HunterS Chapel"	6	172	88		97					35	73	111	90	75	34	109																																																	39	92		92																												
"SC"	2012	"Bamberg"	"Kearse"	6	102	31		43					72	5	77	90	15	59	74																																																	40	43		44																												
"SC"	2012	"Bamberg"	"Little Swamp"	6	118	49		66					62	22	85	90	21	63	84																																																	39	53		53																												
"SC"	2012	"Bamberg"	"North Bamberg"	6	1926	755		864					585	475	1066	90	577	446	1023																																																	40	858		859																												
"SC"	2012	"Bamberg"	"Olar"	6	353	154		180					119	110	234	90	128	98	226																																																	40	170		173																												
"SC"	2012	"Bamberg"	"Provisional"	6	0	8		8					1	7	8	90	7	1	8																																																	40	6		6	39	0		0																								
"SC"	2012	"Bamberg"	"South Bamberg"	6	2256	940		995					228	863	1101	90	869	194	1063																																																	40	978		978																												
"SC"	2012	"Bamberg"	"West Denmark"	6	1326	698		708					109	651	771	90	664	86	750																																																	40	696		696																												
"SC"	2012	"Barnwell"	"Absentee"	2	0		752	766					671	922	1612	91	971	498	1470	90	27	86	113																																													40	1176		1187																												
"SC"	2012	"Barnwell"	"Barnwell 1"	2	699		204	205					155	201	361	91	220	134	354																																																	40	271		271																												
"SC"	2012	"Barnwell"	"Barnwell 2"	2	1441		545	553					479	285	776	91	353	410	764																																																	40	493		503																												
"SC"	2012	"Barnwell"	"Barnwell 3"	2	1617		600	603					527	378	909	91	440	386	827	90	4	64	68																																													40	628		637																												
"SC"	2012	"Barnwell"	"Barnwell 4"	2	1373		327	330					261	470	735	91	498	221	719																																																	40	592		595																												
"SC"	2012	"Barnwell"	"Blackville 1"	2	978		222	233					159	422	584	91	417	126	543	90	12	10	22																																													40	470		471																												
"SC"	2012	"Barnwell"	"Blackville 2"	2	619		153	155					113	252	365	91	247	77	324	90	22	17	39																																													40	296		297																												
"SC"	2012	"Barnwell"	"Elko"	2	555		187	188					166	193	360	91	214	141	355																																																	40	262		264																												
"SC"	2012	"Barnwell"	"Emergency"	2	0		0	0					0	0	0	91	0	0	0	90	0	0	0																																													40	0		0																												
"SC"	2012	"Barnwell"	"Failsafe"	2	0		23	23					16	35	51	91	34	11	45	90	0	4	4																																													40	39		40																												
"SC"	2012	"Barnwell"	"Failsafe Provisional"	2	0		2	3					2	4	6																																																					40	5		5																												
"SC"	2012	"Barnwell"	"Friendship"	2	549		321	321					319	43	365	90	50	297	348																																																	40	156		159																												
"SC"	2012	"Barnwell"	"Healing Springs"	2	857		173	178					94	431	530	91	427	95	522																																																	40	460		460																												
"SC"	2012	"Barnwell"	"Hilda"	2	808		455	455					426	80	511	90	94	403	497																																																	40	260		260																												
"SC"	2012	"Barnwell"	"Kline"	2	560		216	217					177	171	351	91	108	97	205	90	62	75	137																																													40	239		240																												
"SC"	2012	"Barnwell"	"Provisional"	2	0		3	3					2	2	4	91	1	2	3	90	0	1	1																																													40	3		3																												
"SC"	2012	"Barnwell"	"Snelling"	2	1178		379	385					299	366	668	91	400	255	655																																																	40	483		487																												
"SC"	2012	"Barnwell"	"Williston 1"	2	1456		333	333					269	588	858	91	602	240	842																																																	40	682		683																												
"SC"	2012	"Barnwell"	"Williston 2"	2	590		257	259					236	109	348	91	156	190	346																																																	40	215		217																												
"SC"	2012	"Barnwell"	"Williston 3"	2	835		338	339					288	236	529	91	266	248	514																																																	40	339		340																												
"SC"	2012	"Beaufort"	"Absentee"	1	0	7342	8677	16455	6	1014		1063	9109	9037	18259	118		2711	2733	123		2537	2574	121	2550		2562	120		2383	2418	124		2320	2355	122	4		4																													46		7926	8029	43		2031	2067	45	1365	465	1830																				
"SC"	2012	"Beaufort"	"BEAUFORT 1"	1	1096	238	101	372					104	279	390	121	151		151	124		79	84																																													46		169	177																												
"SC"	2012	"Beaufort"	"BEAUFORT 2"	1	1065	176	239	435					221	220	448	124		318	326																																																	46		314	324																												
"SC"	2012	"Beaufort"	"BEAUFORT 3"	1	1299	165	357	560					358	206	577	124		443	455																																																	46		439	449																												
"SC"	2012	"Beaufort"	"BELFAIR"	1	727	54	421	482					423	68	492	120		435	437																																																	46		434	437																												
